treatment,run_id,uses_cohorts,solution_found,solution_size,update_found,fitness,num_antagonists,sorts_per_antagonist,network
TESTS_RANDOM__SEL_LEX,1192,0,True,62,21646,16384.5,1024,16,"[(6,13),(14,3),(5,9),(1,15),(4,8),(10,0),(13,9),(7,11),(6,5),(11,14),(15,8),(13,15),(2,12),(6,8),(2,3),(12,10),(4,1),(12,14),(11,10),(15,14),(8,12),(0,7),(4,3),(7,9),(2,1),(9,4),(4,8),(2,7),(10,6),(6,2),(11,13),(5,0),(5,3),(14,12),(7,5),(9,13),(1,0),(8,7),(3,1),(1,2),(12,9),(11,10),(8,11),(13,14),(4,5),(5,10),(6,3),(9,10),(7,8),(4,6),(6,7),(2,3),(10,8),(11,10),(13,12),(5,4),(11,12),(5,6),(7,9),(9,8),(6,7),(4,3)]"
TESTS_RANDOM__SEL_LEX,1193,0,True,62,11516,16384.5,1024,16,"[(11,13),(2,10),(14,1),(9,6),(0,8),(5,7),(6,5),(1,11),(9,7),(12,15),(2,0),(15,14),(5,3),(14,6),(15,9),(4,5),(5,13),(10,8),(10,13),(15,13),(0,3),(5,8),(12,4),(1,4),(10,14),(2,12),(14,13),(11,7),(1,0),(4,3),(7,2),(6,5),(8,9),(1,5),(3,2),(11,12),(9,12),(1,2),(11,7),(8,10),(8,7),(11,10),(13,9),(9,11),(10,6),(4,8),(5,3),(12,14),(12,13),(8,10),(11,10),(6,5),(8,9),(4,7),(9,10),(6,7),(11,12),(4,5),(3,2),(6,5),(8,7),(4,3)]"
TESTS_RANDOM__SEL_LEX,1194,0,True,63,32464,16384.5,1024,16,"[(12,3),(10,4),(14,6),(13,11),(2,15),(0,9),(13,12),(15,9),(5,8),(1,7),(3,5),(2,4),(4,5),(1,6),(8,7),(11,5),(12,7),(14,10),(13,8),(0,5),(2,1),(2,4),(10,9),(5,6),(15,14),(8,14),(9,7),(10,12),(3,0),(5,3),(11,6),(13,15),(5,4),(2,3),(3,4),(11,12),(9,8),(13,14),(1,0),(7,1),(4,6),(6,5),(3,7),(14,12),(4,7),(10,8),(9,10),(13,11),(1,2),(10,11),(13,12),(5,8),(6,11),(10,8),(4,5),(12,11),(3,2),(6,9),(3,4),(10,9),(7,6),(8,7),(6,5)]"
TESTS_RANDOM__SEL_LEX,1195,0,True,62,13598,16384.5,1024,16,"[(14,1),(11,7),(5,8),(13,9),(15,3),(12,10),(11,12),(15,14),(13,8),(9,5),(6,0),(4,2),(10,7),(2,0),(6,4),(12,15),(4,8),(2,9),(1,3),(13,6),(11,3),(12,6),(10,14),(0,1),(8,9),(7,5),(7,1),(10,3),(11,14),(2,4),(13,15),(8,11),(10,4),(7,10),(3,2),(3,8),(5,0),(13,12),(1,5),(14,9),(4,3),(9,7),(11,12),(6,8),(3,5),(5,7),(9,11),(8,10),(4,6),(8,9),(13,14),(10,11),(10,9),(6,7),(4,5),(2,1),(13,12),(5,6),(2,4),(2,3),(11,12),(7,8)]"
TESTS_RANDOM__SEL_LEX,1196,0,True,62,5235,16384.5,1024,16,"[(1,4),(9,3),(0,13),(6,10),(7,14),(10,4),(11,5),(1,5),(8,2),(15,12),(11,13),(3,2),(0,7),(6,12),(3,7),(9,15),(5,12),(14,8),(3,5),(7,12),(2,6),(11,8),(14,13),(0,1),(9,4),(8,4),(13,9),(6,1),(9,8),(2,0),(5,6),(15,10),(4,2),(11,10),(9,10),(9,7),(8,5),(12,13),(7,5),(14,15),(3,1),(9,6),(4,3),(6,8),(11,14),(9,10),(2,1),(3,2),(9,8),(4,6),(14,13),(11,12),(11,8),(5,3),(6,7),(12,13),(10,12),(4,5),(11,10),(8,7),(5,6),(9,10)]"
TESTS_RANDOM__SEL_LEX,1197,0,True,63,23545,16384.5,1024,16,"[(7,6),(14,4),(1,8),(15,5),(11,3),(13,12),(10,2),(14,13),(9,0),(2,6),(6,9),(7,10),(3,1),(8,11),(4,0),(12,5),(5,2),(7,12),(4,8),(1,0),(4,7),(13,15),(14,11),(5,1),(0,2),(10,9),(3,6),(3,13),(12,8),(11,9),(9,13),(5,8),(1,4),(6,8),(15,10),(14,15),(14,11),(10,13),(10,6),(13,8),(9,5),(3,2),(12,13),(12,11),(9,7),(4,3),(5,4),(10,8),(11,9),(14,13),(1,2),(8,9),(6,7),(6,4),(7,5),(10,11),(7,8),(13,12),(12,11),(2,3),(4,3),(10,9),(5,6)]"
TESTS_RANDOM__SEL_LEX,1198,0,True,62,44980,16384.5,1024,16,"[(13,5),(14,2),(7,12),(6,11),(4,3),(15,0),(5,0),(9,10),(11,10),(3,9),(15,13),(4,14),(1,8),(6,2),(9,6),(11,14),(8,12),(7,1),(15,12),(15,14),(5,8),(1,2),(4,10),(7,13),(7,4),(5,6),(11,13),(4,5),(3,0),(9,8),(10,12),(9,13),(11,10),(12,14),(8,6),(6,10),(2,4),(7,11),(6,7),(0,1),(4,3),(8,7),(4,10),(12,9),(8,10),(1,3),(11,9),(1,2),(3,5),(14,13),(11,10),(4,5),(3,2),(6,3),(4,6),(9,8),(7,5),(9,10),(13,12),(8,7),(5,6),(12,11)]"
TESTS_RANDOM__SEL_LEX,1199,0,True,62,26105,16384.5,1024,16,"[(13,9),(6,7),(15,4),(3,2),(8,5),(2,5),(3,7),(9,4),(11,1),(9,5),(13,11),(3,11),(4,2),(0,12),(7,13),(12,8),(14,10),(14,15),(6,0),(15,12),(8,14),(10,1),(1,0),(6,10),(11,14),(8,3),(13,15),(7,12),(0,2),(4,1),(11,7),(3,1),(9,10),(12,14),(5,6),(6,11),(4,8),(10,13),(5,2),(14,13),(8,9),(3,5),(7,8),(10,12),(6,4),(8,6),(11,9),(11,10),(1,2),(10,8),(5,6),(12,13),(7,4),(3,2),(8,9),(10,9),(7,5),(5,4),(12,11),(6,8),(6,7),(4,3)]"
TESTS_RANDOM__SEL_LEX,1200,0,True,62,5264,16384.5,1024,16,"[(7,11),(0,12),(5,9),(15,1),(13,14),(10,2),(3,4),(1,13),(10,9),(4,15),(8,6),(2,0),(7,6),(14,12),(6,0),(9,12),(4,7),(3,5),(8,11),(5,2),(4,9),(15,11),(11,12),(14,10),(8,13),(3,1),(8,2),(1,0),(13,5),(11,5),(6,3),(15,14),(7,10),(8,7),(1,2),(6,9),(14,10),(3,4),(3,1),(13,12),(6,7),(10,12),(14,13),(11,10),(10,7),(12,13),(2,4),(3,2),(8,9),(4,5),(6,4),(8,5),(5,6),(7,6),(6,5),(11,9),(11,12),(8,9),(10,9),(3,4),(8,9),(8,7)]"
TESTS_RANDOM__SEL_LEX,1201,0,True,63,11376,16384.5,1024,16,"[(0,2),(7,5),(4,1),(10,12),(1,10),(6,15),(12,4),(13,8),(14,11),(9,3),(0,6),(13,7),(7,10),(2,15),(11,3),(6,11),(8,5),(9,14),(11,10),(3,0),(9,2),(7,3),(14,13),(12,15),(1,5),(4,8),(9,10),(10,8),(1,0),(13,12),(5,2),(7,8),(5,7),(15,14),(4,6),(1,3),(10,14),(13,11),(2,4),(14,13),(10,11),(10,8),(12,9),(5,6),(4,3),(1,2),(7,6),(12,4),(11,13),(9,4),(12,7),(8,7),(6,9),(7,9),(4,5),(10,12),(3,2),(8,9),(6,5),(3,4),(9,10),(12,11),(6,7)]"
TESTS_RANDOM__SEL_LEX,1202,0,True,62,44295,16384.5,1024,16,"[(7,6),(2,9),(14,10),(15,4),(1,8),(0,11),(5,12),(10,2),(3,13),(9,7),(0,6),(15,8),(14,11),(4,1),(13,12),(9,15),(11,7),(3,5),(14,13),(9,13),(0,2),(4,5),(12,8),(3,1),(10,6),(11,5),(12,10),(6,8),(1,0),(2,3),(14,15),(13,11),(12,14),(5,3),(9,10),(7,4),(6,4),(7,8),(2,1),(1,4),(2,6),(11,12),(4,2),(7,9),(13,14),(6,3),(7,3),(9,6),(11,9),(5,10),(8,5),(13,12),(8,10),(5,6),(11,8),(6,9),(5,7),(3,4),(10,12),(9,8),(7,6),(11,10)]"
TESTS_RANDOM__SEL_LEX,1203,0,True,62,18249,16384.5,1024,16,"[(3,5),(13,12),(2,0),(2,13),(1,7),(9,4),(14,10),(15,6),(5,14),(11,8),(3,10),(4,6),(4,3),(0,12),(7,11),(11,14),(1,8),(15,9),(5,8),(0,1),(6,12),(13,15),(6,5),(10,7),(4,1),(2,9),(15,14),(9,11),(1,5),(3,0),(8,13),(6,9),(10,12),(8,10),(2,7),(10,9),(4,7),(2,3),(8,6),(14,11),(13,12),(11,12),(1,2),(5,3),(11,7),(14,13),(9,7),(12,13),(4,6),(10,11),(7,5),(8,6),(8,9),(7,8),(3,2),(5,6),(12,11),(9,10),(3,4),(9,8),(6,7),(5,4)]"
TESTS_RANDOM__SEL_LEX,1204,0,True,62,45733,16384.5,1024,16,"[(9,7),(11,15),(8,4),(12,6),(5,13),(2,10),(3,0),(12,13),(14,1),(2,0),(9,15),(1,4),(1,0),(7,11),(10,3),(15,10),(6,5),(2,4),(12,9),(5,7),(6,11),(8,14),(14,13),(7,1),(8,3),(11,4),(12,8),(14,15),(10,13),(6,3),(11,12),(14,13),(8,4),(9,2),(3,2),(7,10),(6,9),(0,5),(11,13),(5,1),(9,11),(14,12),(3,5),(8,10),(6,7),(10,11),(9,8),(4,5),(12,13),(4,6),(5,7),(9,7),(10,7),(8,5),(8,6),(1,2),(3,2),(6,5),(3,4),(7,8),(10,9),(11,12)]"
TESTS_RANDOM__SEL_LEX,1205,0,True,63,19607,16384.5,1024,16,"[(15,5),(13,4),(7,14),(9,1),(6,12),(9,12),(0,2),(6,4),(13,2),(8,3),(11,10),(8,15),(1,10),(1,4),(3,5),(13,12),(8,2),(0,7),(14,11),(3,0),(11,9),(10,6),(1,0),(14,15),(14,12),(13,15),(5,7),(8,11),(14,11),(7,10),(11,12),(6,5),(7,6),(3,4),(8,4),(3,5),(4,11),(13,10),(2,9),(13,14),(9,6),(7,11),(2,1),(2,5),(8,9),(6,4),(12,10),(10,8),(7,8),(11,10),(6,5),(12,13),(5,7),(8,6),(9,10),(11,10),(1,3),(2,3),(8,9),(6,7),(12,11),(5,4),(3,4)]"
TESTS_RANDOM__SEL_LEX,1206,0,True,62,74708,16384.5,1024,16,"[(11,6),(4,7),(9,12),(3,10),(5,14),(12,7),(11,14),(8,2),(13,0),(1,15),(3,2),(9,4),(1,0),(5,6),(0,4),(13,15),(1,11),(8,10),(9,3),(7,8),(14,15),(6,13),(2,5),(12,10),(3,6),(10,13),(15,12),(0,2),(14,9),(8,11),(4,5),(7,1),(11,12),(13,14),(13,11),(4,3),(2,1),(9,10),(6,8),(5,7),(14,12),(4,2),(6,9),(5,6),(10,8),(6,9),(7,8),(13,12),(8,10),(3,1),(7,4),(4,6),(11,9),(2,3),(5,3),(5,4),(7,9),(6,7),(10,12),(8,11),(11,10),(8,9)]"
TESTS_RANDOM__SEL_LEX,1207,0,True,63,31316,16384.5,1024,16,"[(2,5),(14,11),(3,7),(6,10),(12,9),(4,8),(13,1),(8,13),(4,1),(5,10),(15,0),(7,12),(6,2),(11,9),(7,4),(15,14),(13,10),(14,6),(14,7),(3,0),(11,3),(8,5),(12,15),(12,14),(8,11),(13,15),(4,6),(0,1),(2,9),(12,10),(9,1),(2,0),(5,3),(7,6),(6,5),(11,12),(8,9),(3,4),(8,10),(1,2),(10,6),(13,14),(4,2),(9,7),(1,3),(11,13),(4,8),(7,11),(5,8),(9,11),(4,5),(7,6),(12,14),(9,10),(5,6),(9,7),(8,7),(2,3),(13,12),(11,10),(7,6),(11,12),(3,4)]"
TESTS_RANDOM__SEL_LEX,1208,0,True,62,28906,16384.5,1024,16,"[(1,9),(7,11),(5,12),(2,4),(14,8),(3,10),(15,0),(12,4),(9,10),(7,8),(11,14),(3,1),(6,13),(0,6),(1,7),(5,2),(0,2),(11,9),(6,5),(15,13),(3,8),(15,12),(12,8),(14,10),(1,0),(5,3),(13,4),(7,4),(2,9),(14,15),(3,4),(11,13),(8,9),(6,10),(11,5),(6,7),(6,8),(12,14),(2,1),(5,6),(9,7),(5,2),(10,13),(10,12),(10,11),(5,4),(11,9),(14,13),(2,3),(7,10),(2,1),(6,5),(9,10),(4,2),(7,8),(7,6),(8,7),(12,13),(12,11),(4,3),(5,6),(8,9)]"
TESTS_RANDOM__SEL_LEX,1209,0,True,62,66488,16384.5,1024,16,"[(15,13),(9,0),(14,5),(8,2),(6,12),(3,11),(0,5),(7,1),(11,9),(6,1),(13,2),(4,10),(10,12),(0,2),(3,4),(4,5),(1,3),(0,1),(8,15),(7,14),(6,13),(8,7),(12,14),(9,10),(8,10),(5,13),(11,15),(6,4),(9,7),(15,14),(2,3),(1,4),(9,5),(2,7),(10,13),(12,11),(3,6),(8,11),(5,3),(14,12),(12,10),(9,11),(6,11),(14,13),(2,1),(3,8),(7,4),(6,8),(5,9),(5,7),(13,12),(4,2),(8,9),(11,12),(10,9),(5,6),(8,9),(7,6),(3,4),(4,5),(10,11),(7,8)]"
TESTS_RANDOM__SEL_LEX,1210,0,True,62,21960,16384.5,1024,16,"[(14,7),(0,6),(2,11),(4,10),(12,8),(3,13),(0,3),(1,15),(8,1),(9,5),(14,11),(13,6),(2,5),(15,12),(9,10),(11,9),(13,15),(4,7),(10,14),(6,12),(5,7),(2,4),(3,8),(6,9),(12,10),(3,4),(7,8),(12,8),(1,0),(1,5),(0,2),(14,15),(1,3),(2,6),(2,1),(13,11),(7,9),(13,14),(5,11),(12,14),(5,4),(13,8),(10,7),(9,10),(3,6),(11,5),(7,4),(9,5),(6,7),(12,13),(11,10),(11,12),(3,2),(6,5),(4,3),(8,10),(9,8),(9,10),(6,7),(10,11),(5,4),(8,7)]"
TESTS_STATIC__SEL_CLEX32,1331,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1332,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1333,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1334,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1335,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1336,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1337,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1338,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1339,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1340,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1341,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1342,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1343,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1344,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1345,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1346,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1347,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1348,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1349,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1350,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1351,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1352,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1353,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1354,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1355,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1356,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1357,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1358,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1359,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_CLEX32,1360,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1091,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1092,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1093,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1094,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1095,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1096,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1097,0,True,122,27,16384,1024,16,"[(3,14),(13,12),(7,1),(11,4),(2,11),(10,13),(0,9),(4,0),(8,15),(9,13),(8,10),(12,5),(11,10),(10,0),(15,6),(10,3),(14,9),(3,8),(9,7),(4,6),(4,5),(12,2),(10,9),(7,6),(15,4),(9,7),(13,6),(12,1),(0,10),(1,4),(14,11),(0,3),(6,5),(0,0),(12,3),(13,10),(3,2),(14,13),(2,4),(8,5),(8,1),(15,10),(2,6),(3,0),(1,0),(3,9),(12,5),(3,4),(4,1),(12,10),(12,11),(0,9),(2,13),(10,0),(1,5),(7,4),(4,11),(10,13),(15,11),(6,4),(10,4),(1,2),(1,14),(12,11),(7,9),(10,0),(11,10),(1,0),(9,0),(10,6),(15,13),(7,10),(15,14),(14,12),(8,4),(11,9),(8,6),(12,8),(1,0),(10,10),(15,12),(11,12),(2,4),(0,4),(6,12),(3,5),(1,1),(11,10),(5,6),(4,15),(3,1),(7,7),(7,8),(13,13),(11,8),(14,15),(10,13),(12,14),(8,2),(9,13),(3,2),(5,4),(10,10),(7,9),(9,6),(13,11),(7,6),(6,4),(8,11),(10,9),(6,7),(8,10),(13,12),(0,1),(8,9),(8,7),(5,6),(5,8),(13,3),(9,0),(3,4),(3,12)]"
TESTS_STATIC__SEL_LEX,1098,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1099,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1100,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1101,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1102,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1103,0,True,104,39,16384.2,1024,16,"[(10,13),(9,12),(1,3),(5,13),(8,2),(7,11),(7,14),(4,13),(1,4),(8,6),(1,15),(2,14),(3,12),(12,13),(0,14),(5,15),(8,13),(6,15),(6,11),(1,2),(10,12),(14,12),(12,0),(1,8),(11,12),(15,4),(7,9),(10,15),(0,5),(7,0),(0,0),(2,5),(8,9),(4,12),(2,10),(11,10),(2,0),(4,11),(1,4),(7,10),(10,12),(1,7),(1,0),(11,5),(15,9),(8,4),(5,9),(12,3),(4,10),(6,2),(3,11),(3,15),(15,14),(2,3),(12,14),(7,4),(5,8),(8,3),(1,3),(6,11),(9,8),(7,3),(15,14),(2,13),(6,10),(2,4),(5,4),(14,7),(10,11),(15,10),(11,12),(11,9),(14,11),(10,5),(5,7),(15,2),(7,9),(6,7),(9,10),(1,12),(15,11),(14,13),(11,7),(1,6),(9,8),(9,7),(4,1),(3,6),(10,9),(2,1),(10,7),(3,4),(6,4),(9,0),(3,3),(15,14),(12,13),(5,4),(15,6),(5,6),(10,12),(11,12),(8,7),(1,0)]"
TESTS_STATIC__SEL_LEX,1104,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1105,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1106,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1107,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1108,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1109,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1110,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1111,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1112,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1113,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1114,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1115,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1116,0,True,86,60,16384.3,1024,16,"[(0,14),(4,2),(13,5),(4,10),(2,5),(7,3),(7,12),(3,6),(12,15),(1,10),(14,13),(5,7),(4,1),(9,15),(7,6),(10,7),(12,8),(3,1),(7,15),(12,9),(15,10),(6,3),(14,10),(6,12),(7,12),(14,12),(9,5),(4,5),(4,3),(11,8),(13,8),(11,2),(3,13),(8,2),(2,3),(0,11),(12,15),(12,13),(8,1),(6,12),(11,13),(11,12),(11,8),(1,9),(10,5),(9,11),(8,6),(4,3),(9,4),(9,5),(13,15),(0,4),(0,2),(11,9),(11,12),(2,6),(7,4),(4,8),(4,6),(14,13),(7,8),(10,8),(7,5),(9,4),(1,2),(6,5),(8,11),(6,7),(9,8),(12,10),(8,6),(5,2),(10,11),(7,9),(5,4),(14,12),(12,13),(3,1),(15,14),(5,3),(10,9),(1,0),(11,12),(7,8),(2,3),(3,4)]"
TESTS_STATIC__SEL_LEX,1117,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1118,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1119,0,False,NONE,NONE,NONE,NONE,NONE,"NONE"
TESTS_STATIC__SEL_LEX,1120,0,True,123,31,16384,1024,16,"[(5,8),(5,0),(10,11),(7,8),(14,2),(12,5),(3,15),(9,9),(15,15),(1,2),(6,14),(4,11),(13,6),(5,14),(11,7),(11,2),(14,14),(12,2),(15,11),(4,6),(13,0),(2,11),(7,1),(8,7),(12,2),(15,3),(9,8),(5,3),(3,10),(14,9),(8,5),(12,9),(2,10),(13,14),(8,11),(13,11),(8,11),(3,5),(15,12),(10,5),(2,5),(0,12),(9,2),(12,10),(5,4),(12,4),(0,8),(15,8),(7,12),(2,7),(7,11),(12,11),(14,5),(5,10),(6,8),(10,13),(0,8),(1,3),(8,10),(13,9),(8,12),(1,7),(5,9),(14,12),(12,4),(0,14),(7,7),(7,9),(5,0),(10,13),(5,6),(14,10),(5,1),(6,14),(5,3),(14,3),(1,1),(9,11),(14,6),(8,5),(12,10),(0,12),(4,6),(15,14),(13,12),(8,10),(0,4),(14,10),(13,14),(0,3),(7,6),(4,1),(12,6),(13,1),(8,7),(6,4),(9,10),(2,5),(11,14),(5,15),(4,2),(0,13),(11,10),(7,9),(3,10),(8,10),(3,4),(13,12),(0,9),(11,2),(6,14),(2,0),(8,9),(13,4),(6,7),(5,14),(3,2),(6,5),(11,12),(7,6),(9,11),(0,1),(5,4)]"
TESTS_STATIC__SEL_TOURN,1151,0,True,90,7392,16384.3,1024,16,"[(10,5),(2,4),(12,9),(6,5),(13,7),(11,1),(0,9),(8,4),(15,11),(3,7),(6,15),(6,1),(8,10),(4,14),(0,3),(6,10),(2,7),(10,12),(3,1),(10,9),(13,10),(5,4),(13,15),(11,10),(14,15),(10,3),(1,8),(5,0),(0,4),(7,12),(3,2),(3,9),(3,0),(14,11),(1,3),(12,7),(10,5),(3,5),(15,12),(11,7),(6,9),(8,8),(7,1),(7,8),(8,13),(4,2),(11,14),(15,3),(0,1),(14,13),(6,5),(4,5),(13,10),(9,13),(4,9),(10,8),(11,6),(12,0),(3,7),(4,3),(14,12),(5,7),(11,9),(1,2),(11,12),(10,11),(13,11),(15,1),(5,15),(12,11),(13,12),(4,14),(10,7),(5,4),(6,9),(8,6),(2,5),(9,8),(7,8),(9,6),(0,1),(6,5),(5,4),(9,10),(9,10),(10,11),(3,2),(8,9),(3,4),(6,7)]"
TESTS_STATIC__SEL_TOURN,1152,0,True,77,27261,16384.4,1024,16,"[(15,1),(5,6),(10,6),(7,9),(12,3),(13,0),(8,12),(6,4),(15,10),(6,15),(5,11),(10,13),(9,11),(12,2),(14,2),(1,0),(15,8),(5,8),(12,14),(2,1),(9,10),(6,12),(7,2),(14,13),(3,10),(15,11),(1,4),(1,5),(9,6),(11,13),(8,9),(7,13),(5,4),(12,10),(7,11),(0,3),(8,7),(3,3),(3,5),(7,2),(15,14),(13,14),(3,7),(5,10),(2,0),(4,6),(8,9),(12,11),(11,8),(0,1),(11,9),(6,2),(12,13),(5,7),(7,10),(3,4),(7,9),(8,6),(12,10),(9,11),(2,1),(12,11),(8,5),(10,9),(4,5),(6,5),(8,7),(3,1),(6,7),(2,4),(11,10),(2,3),(14,13),(5,4),(13,12),(9,8),(3,11)]"
TESTS_STATIC__SEL_TOURN,1153,0,True,84,3498,16384.3,1024,16,"[(1,15),(8,12),(5,13),(7,11),(1,11),(9,5),(14,7),(0,10),(9,4),(6,4),(15,7),(3,0),(11,13),(12,10),(14,15),(6,13),(3,10),(11,14),(2,6),(6,2),(15,10),(2,5),(1,9),(9,6),(0,2),(5,15),(1,0),(9,12),(10,9),(2,7),(6,14),(1,4),(11,8),(15,13),(5,4),(9,3),(14,9),(13,12),(5,9),(1,8),(10,14),(13,15),(1,2),(3,4),(10,9),(6,7),(4,11),(8,5),(0,2),(2,5),(0,1),(7,11),(9,7),(4,6),(14,13),(6,8),(4,2),(6,5),(9,12),(3,1),(10,11),(5,3),(9,8),(11,12),(8,10),(7,6),(3,2),(13,7),(10,9),(11,9),(5,6),(14,6),(8,7),(4,3),(4,5),(12,14),(9,8),(5,6),(11,10),(6,7),(2,12),(12,13),(1,2),(11,12)]"
TESTS_STATIC__SEL_TOURN,1154,0,True,81,9702,16384.4,1024,16,"[(5,9),(14,6),(12,10),(10,0),(4,8),(14,8),(13,7),(11,1),(3,13),(13,9),(2,15),(9,15),(1,7),(5,8),(8,7),(4,2),(14,9),(0,4),(12,11),(3,11),(10,15),(12,9),(11,4),(3,9),(0,5),(2,1),(13,12),(2,5),(7,6),(15,14),(11,8),(2,6),(5,4),(14,12),(10,7),(8,9),(0,1),(7,9),(2,1),(10,5),(4,7),(11,10),(8,9),(3,2),(12,10),(9,12),(7,3),(2,6),(5,7),(13,15),(14,13),(7,9),(4,8),(13,4),(9,13),(3,0),(8,10),(10,7),(1,2),(5,6),(9,6),(5,3),(3,4),(3,2),(5,8),(6,10),(4,3),(11,14),(6,8),(8,7),(5,6),(10,9),(0,1),(11,12),(4,5),(13,11),(10,11),(6,5),(13,12),(7,6),(2,1)]"
